comparison,FEATURE_ID,c1_num_reps,c2_num_reps,counts_c1_g1,counts_c1_g2,counts_c1_both,counts_c2_g1,counts_c2_g2,counts_c2_both,prior_c1_g1,prior_c1_g2,prior_c2_g1,prior_c2_g2,H3_independence_Bayes_evidence,g1_c1_sampleprop,g1_c1_theta,g1_c1_q025,g1_c1_q975,g1_c1_Bayes_evidence,g1_c1_AI_decision,g1_c2_sampleprop,g1_c2_theta,g1_c2_q025,g1_c2_q975,g1_c2_Bayes_evidence,g1_c2_AI_decision,alpha1_postmean,alpha2_postmean,c1_flag_analyze,c2_flag_analyze
line,fusion_id,3,3,233,278,117,243,255,121,0.8,0.8,0.8,0.8,0.5547,0.456,0.4599,0.3921,0.5271,0.2367,0,0.488,0.4892,0.4197,0.5589,0.744,0,1.0868,1.0245,1,1
line,fusion_id,3,3,214,217,92,202,233,142,0.8,0.8,0.8,0.8,0.6087,0.4965,0.4959,0.4206,0.5726,0.914,0,0.4644,0.4682,0.3883,0.5526,0.418,0,1.0113,1.0699,1,1
line,fusion_id,3,3,235,238,116,257,274,121,0.8,0.8,0.8,0.8,0.7873,0.4968,0.4973,0.4276,0.5689,0.9367,0,0.484,0.4838,0.4204,0.5506,0.6347,0,1.008,1.0355,1,1
line,fusion_id,3,3,242,247,123,275,257,122,0.8,0.8,0.8,0.8,0.7653,0.4949,0.496,0.4173,0.5744,0.9073,0,0.5169,0.5115,0.4353,0.5859,0.75,0,1.0113,0.98,1,1
line,fusion_id,3,3,231,224,124,238,256,100,0.8,0.8,0.8,0.8,0.6147,0.5077,0.5061,0.4385,0.5743,0.856,0,0.4818,0.483,0.4189,0.5491,0.5827,0,0.9901,1.037,1,1
line,fusion_id,3,3,211,275,134,244,279,111,0.8,0.8,0.8,0.8,0.4927,0.4342,0.4381,0.3765,0.5059,0.0707,0,0.4665,0.4692,0.4063,0.531,0.3287,0,1.1358,1.066,1,1
line,fusion_id,3,3,209,234,97,252,283,123,0.8,0.8,0.8,0.8,0.9687,0.4718,0.4764,0.3916,0.5581,0.5673,0,0.471,0.4745,0.3953,0.555,0.522,0,1.0523,1.0564,1,1
line,fusion_id,3,3,222,249,139,268,250,90,0.8,0.8,0.8,0.8,0.4567,0.4713,0.4732,0.3927,0.5558,0.496,0,0.5174,0.5138,0.4406,0.5859,0.7053,0,1.059,0.9752,1,1
line,fusion_id,3,3,231,227,104,267,293,116,0.8,0.8,0.8,0.8,0.5987,0.5044,0.5029,0.4388,0.568,0.928,0,0.4768,0.4788,0.4168,0.5421,0.5093,0,0.9963,1.0456,1,1
line,fusion_id,3,3,256,289,130,223,284,111,0.8,0.8,0.8,0.8,0.5933,0.4697,0.471,0.4065,0.534,0.3667,0,0.4398,0.4464,0.383,0.5093,0.088,0,1.0622,1.1164,1,1
line,fusion_id,3,3,246,200,114,208,275,118,0.8,0.8,0.8,0.8,0.0513,0.5516,0.5453,0.4694,0.6165,0.2147,0,0.4306,0.4382,0.3708,0.5119,0.1,0,0.9153,1.136,1,1
line,fusion_id,3,3,269,229,129,263,225,117,0.8,0.8,0.8,0.8,0.9507,0.5402,0.5381,0.4754,0.5998,0.2287,0,0.5389,0.5349,0.4728,0.5973,0.268,0,0.9281,0.934,1,1
line,fusion_id,3,3,242,226,123,210,251,115,0.8,0.8,0.8,0.8,0.23,0.5171,0.5168,0.4497,0.5824,0.598,0,0.4555,0.4594,0.3937,0.5294,0.236,0,0.969,1.0878,1,1
line,fusion_id,3,3,233,224,136,249,202,140,0.8,0.8,0.8,0.8,0.4447,0.5098,0.5079,0.4301,0.5833,0.8353,0,0.5521,0.549,0.4723,0.6235,0.2047,0,0.9874,0.9087,1,1
line,fusion_id,3,3,263,269,80,235,235,128,0.8,0.8,0.8,0.8,0.932,0.4944,0.4943,0.4279,0.5625,0.8633,0,0.5,0.4987,0.4252,0.5734,0.9667,0,1.0139,1.0056,1,1
line,fusion_id,3,3,236,234,118,226,212,119,0.8,0.8,0.8,0.8,0.8247,0.5021,0.5021,0.4352,0.5689,0.9613,0,0.516,0.5136,0.4418,0.5878,0.7033,0,0.9982,0.9757,1,1
line,fusion_id,3,3,251,249,110,235,231,105,0.8,0.8,0.8,0.8,0.9567,0.502,0.5024,0.4317,0.5737,0.97,0,0.5043,0.5031,0.4304,0.5787,0.9453,0,0.9978,0.9966,1,1
line,fusion_id,3,3,239,253,127,230,224,134,0.8,0.8,0.8,0.8,0.7353,0.4858,0.4866,0.4184,0.5591,0.7033,0,0.5066,0.5043,0.4292,0.5829,0.8947,0,1.0301,0.9943,1,1
line,fusion_id,3,3,242,256,118,278,259,154,0.8,0.8,0.8,0.8,0.6013,0.4859,0.4855,0.3982,0.5727,0.7067,0,0.5177,0.5167,0.4327,0.5983,0.6927,0,1.0336,0.9705,1,1
line,fusion_id,3,3,283,292,102,241,230,109,0.8,0.8,0.8,0.8,0.7107,0.4922,0.4926,0.4277,0.5572,0.814,0,0.5117,0.5103,0.4425,0.5759,0.758,0,1.0171,0.9819,1,1
line,fusion_id,3,3,241,238,116,196,258,105,0.8,0.8,0.8,0.8,0.164,0.5031,0.504,0.4375,0.5706,0.9127,0,0.4317,0.4376,0.3735,0.5021,0.0593,0,0.9943,1.1368,1,1
line,fusion_id,3,3,226,280,120,229,242,107,0.8,0.8,0.8,0.8,0.4873,0.4466,0.4505,0.3744,0.5294,0.226,0,0.4862,0.4914,0.4103,0.5738,0.846,0,1.1089,1.021,1,1
line,fusion_id,3,3,221,266,117,273,230,135,0.8,0.8,0.8,0.8,0.1033,0.4538,0.4592,0.3934,0.5291,0.2307,0,0.5427,0.5404,0.4731,0.6084,0.236,0,1.0883,0.9241,1,1
line,fusion_id,3,3,258,263,120,263,229,128,0.8,0.8,0.8,0.8,0.43,0.4952,0.4952,0.4297,0.5607,0.8693,0,0.5346,0.5325,0.4645,0.5992,0.3147,0,1.012,0.9388,1,1
line,fusion_id,3,3,226,239,132,195,228,142,0.8,0.8,0.8,0.8,0.668,0.486,0.4871,0.4144,0.5631,0.738,0,0.461,0.4641,0.388,0.543,0.342,0,1.0293,1.0783,1,1
line,fusion_id,3,3,206,169,127,264,252,124,0.8,0.8,0.8,0.8,0.5253,0.5493,0.5452,0.4658,0.6246,0.2547,0,0.5116,0.5113,0.4394,0.5808,0.7613,0,0.9158,0.98,1,1
line,fusion_id,3,3,208,264,103,220,285,116,0.8,0.8,0.8,0.8,0.874,0.4407,0.4468,0.3836,0.5117,0.1067,0,0.4356,0.4392,0.3749,0.5068,0.078,0,1.1159,1.1333,1,1
line,fusion_id,3,3,227,262,106,260,253,117,0.8,0.8,0.8,0.8,0.444,0.4642,0.4685,0.3978,0.5394,0.352,0,0.5068,0.506,0.4367,0.5763,0.8607,0,1.0682,0.9906,1,1
line,fusion_id,3,3,291,251,120,260,228,118,0.8,0.8,0.8,0.8,0.9413,0.5369,0.534,0.4673,0.5991,0.2973,0,0.5328,0.5301,0.4568,0.6043,0.394,0,0.9359,0.9438,1,1
line,fusion_id,3,3,234,264,124,248,317,113,0.8,0.8,0.8,0.8,0.52,0.4699,0.472,0.4074,0.5397,0.4087,0,0.4389,0.4426,0.3835,0.5021,0.0593,0,1.0603,1.1249,1,1
line,fusion_id,3,3,196,283,88,220,289,131,0.8,0.8,0.8,0.8,0.748,0.4092,0.423,0.3558,0.4946,0.03,1,0.4322,0.4375,0.3675,0.5083,0.082,0,1.1719,1.1378,1,1
line,fusion_id,3,3,235,260,109,292,235,113,0.8,0.8,0.8,0.8,0.1127,0.4747,0.4774,0.4106,0.5423,0.4833,0,0.5541,0.5496,0.4868,0.6121,0.1093,0,1.0489,0.9068,1,1
line,fusion_id,3,3,251,251,128,195,265,116,0.8,0.8,0.8,0.8,0.182,0.5,0.4992,0.4321,0.5693,0.976,0,0.4239,0.4303,0.3601,0.5035,0.0593,0,1.0042,1.1548,1,1
line,fusion_id,3,3,269,228,120,230,211,135,0.8,0.8,0.8,0.8,0.7393,0.5412,0.5366,0.4586,0.614,0.35,0,0.5215,0.5192,0.4412,0.5992,0.602,0,0.9319,0.9652,1,1
line,fusion_id,3,3,249,224,112,231,220,131,0.8,0.8,0.8,0.8,0.7787,0.5264,0.5239,0.4596,0.5867,0.4733,0,0.5122,0.5105,0.4406,0.5776,0.7607,0,0.9552,0.9816,1,1
line,fusion_id,3,3,233,259,127,235,241,97,0.8,0.8,0.8,0.8,0.74,0.4736,0.4762,0.398,0.5547,0.5433,0,0.4937,0.4936,0.42,0.5681,0.8487,0,1.0526,1.0159,1,1
line,fusion_id,3,3,303,234,114,212,250,134,0.8,0.8,0.8,0.8,0.0733,0.5642,0.5583,0.4868,0.6268,0.102,0,0.4589,0.4635,0.3896,0.5411,0.324,0,0.8912,1.0795,1,1
line,fusion_id,3,3,214,215,101,240,226,118,0.8,0.8,0.8,0.8,0.7673,0.4988,0.4996,0.4326,0.5658,0.988,0,0.515,0.5137,0.4419,0.5832,0.6867,0,1.0033,0.9754,1,1
line,fusion_id,3,3,238,239,119,203,240,120,0.8,0.8,0.8,0.8,0.4767,0.499,0.5007,0.4295,0.5721,0.9847,0,0.4582,0.4631,0.3926,0.5336,0.3173,0,1.0012,1.0801,1,1
line,fusion_id,3,3,251,264,107,269,222,115,0.8,0.8,0.8,0.8,0.232,0.4874,0.4894,0.4257,0.5533,0.7453,0,0.5479,0.5432,0.4771,0.6097,0.2033,0,1.0238,0.9188,1,1
line,fusion_id,3,3,226,231,107,236,234,133,0.8,0.8,0.8,0.8,0.882,0.4945,0.4947,0.4303,0.5644,0.852,0,0.5021,0.5022,0.4318,0.5705,0.9473,0,1.013,0.9982,1,1
line,fusion_id,3,3,261,237,92,247,212,123,0.8,0.8,0.8,0.8,0.7567,0.5241,0.5221,0.4589,0.587,0.5047,0,0.5381,0.536,0.4645,0.6062,0.328,0,0.9586,0.9327,1,1
line,fusion_id,3,3,224,237,106,255,225,125,0.8,0.8,0.8,0.8,0.374,0.4859,0.4876,0.4182,0.5576,0.73,0,0.5312,0.5297,0.4632,0.5951,0.37,0,1.0278,0.9442,1,1
line,fusion_id,3,3,255,210,106,264,199,110,0.8,0.8,0.8,0.8,0.696,0.5484,0.5445,0.4765,0.6087,0.1827,0,0.5702,0.5634,0.4921,0.6287,0.0787,0,0.9165,0.8821,1,1
line,fusion_id,3,3,244,226,130,251,211,127,0.8,0.8,0.8,0.8,0.6273,0.5191,0.5177,0.4483,0.5835,0.5993,0,0.5433,0.541,0.4684,0.6097,0.2467,0,0.9674,0.9231,1,1
line,fusion_id,3,3,212,234,110,260,256,97,0.8,0.8,0.8,0.8,0.6007,0.4753,0.4781,0.4016,0.5537,0.5593,0,0.5039,0.5047,0.4317,0.5787,0.894,0,1.0482,0.9932,1,1
line,fusion_id,3,3,219,239,107,246,243,133,0.8,0.8,0.8,0.8,0.6613,0.4782,0.4808,0.4102,0.5508,0.5947,0,0.5031,0.5037,0.4279,0.576,0.9193,0,1.0421,0.9953,1,1
line,fusion_id,3,3,240,221,143,269,259,110,0.8,0.8,0.8,0.8,0.8193,0.5206,0.5198,0.4432,0.5937,0.6047,0,0.5095,0.5091,0.4415,0.5763,0.7933,0,0.9639,0.9842,1,1
line,fusion_id,3,3,229,223,125,259,266,119,0.8,0.8,0.8,0.8,0.7993,0.5066,0.5066,0.4329,0.5796,0.858,0,0.4933,0.4938,0.4244,0.5649,0.8553,0,0.9897,1.0151,1,1
line,fusion_id,3,3,236,214,126,261,223,98,0.8,0.8,0.8,0.8,0.8433,0.5244,0.5215,0.4499,0.5917,0.5687,0,0.5393,0.5321,0.4616,0.5981,0.3447,0,0.9604,0.9399,1,1
line,fusion_id,3,3,207,280,137,225,268,127,0.8,0.8,0.8,0.8,0.578,0.4251,0.4309,0.3614,0.5066,0.0727,0,0.4564,0.4598,0.3876,0.5318,0.2693,0,1.1535,1.0874,1,1
line,fusion_id,3,3,266,246,100,218,210,109,0.8,0.8,0.8,0.8,0.838,0.5195,0.5178,0.4519,0.5827,0.5953,0,0.5093,0.5083,0.4426,0.5749,0.822,0,0.9669,0.9858,1,1
line,fusion_id,3,3,258,224,110,229,234,105,0.8,0.8,0.8,0.8,0.446,0.5353,0.5334,0.4667,0.6008,0.3333,0,0.4946,0.4956,0.4286,0.5643,0.9053,0,0.9372,1.0115,1,1
line,fusion_id,3,3,261,263,127,220,209,125,0.8,0.8,0.8,0.8,0.7373,0.4981,0.4968,0.4317,0.56,0.9153,0,0.5128,0.5124,0.4446,0.5826,0.7147,0,1.0087,0.9779,1,1
line,fusion_id,3,3,224,203,103,265,214,159,0.8,0.8,0.8,0.8,0.5593,0.5246,0.5204,0.4437,0.5934,0.562,0,0.5532,0.5512,0.4695,0.6322,0.208,0,0.9625,0.9047,1,1
line,fusion_id,3,3,201,227,113,270,257,104,0.8,0.8,0.8,0.8,0.4447,0.4696,0.4732,0.4052,0.5436,0.4467,0,0.5123,0.5092,0.4428,0.5753,0.79,0,1.058,0.9839,1,1
line,fusion_id,3,3,230,217,113,237,265,125,0.8,0.8,0.8,0.8,0.4753,0.5145,0.5135,0.4436,0.5852,0.7013,0,0.4721,0.4768,0.4047,0.5497,0.5153,0,0.9759,1.0506,1,1
line,fusion_id,3,3,222,256,131,256,244,127,0.8,0.8,0.8,0.8,0.3727,0.4644,0.4683,0.3964,0.5425,0.3773,0,0.512,0.5118,0.4426,0.5807,0.7447,0,1.0689,0.9789,1,1
line,fusion_id,3,3,234,262,136,248,247,125,0.8,0.8,0.8,0.8,0.6567,0.4718,0.4761,0.3985,0.553,0.5087,0,0.501,0.5015,0.4258,0.5809,0.9753,0,1.0525,1,1,1
line,fusion_id,3,3,259,267,125,252,248,131,0.8,0.8,0.8,0.8,0.8287,0.4924,0.493,0.4215,0.5641,0.8613,0,0.504,0.5042,0.4325,0.582,0.9373,0,1.0169,0.9944,1,1
line,fusion_id,3,3,211,268,97,222,186,126,0.8,0.8,0.8,0.8,0.104,0.4405,0.4494,0.3773,0.5253,0.176,0,0.5441,0.5403,0.4588,0.6223,0.31,0,1.1108,0.9252,1,1
line,fusion_id,3,3,192,263,126,186,213,136,0.8,0.8,0.8,0.8,0.436,0.422,0.4273,0.3597,0.498,0.0447,1,0.4662,0.4675,0.3918,0.5436,0.3787,0,1.1617,1.0707,1,1
line,fusion_id,3,3,260,163,117,267,198,113,0.8,0.8,0.8,0.8,0.5193,0.6147,0.6019,0.521,0.6778,0.0153,1,0.5742,0.5664,0.4876,0.6441,0.09,0,0.8151,0.8772,1,1
line,fusion_id,3,3,273,226,137,236,199,112,0.8,0.8,0.8,0.8,0.9127,0.5471,0.5442,0.476,0.6109,0.2073,0,0.5425,0.5384,0.4722,0.6027,0.234,0,0.9171,0.9277,1,1
line,fusion_id,3,3,219,222,135,294,241,103,0.8,0.8,0.8,0.8,0.392,0.4966,0.4963,0.4153,0.5787,0.9173,0,0.5495,0.5428,0.4682,0.6137,0.26,0,1.0108,0.9199,1,1
line,fusion_id,3,3,259,273,131,243,278,143,0.8,0.8,0.8,0.8,0.728,0.4868,0.4877,0.4175,0.5622,0.724,0,0.4664,0.4705,0.4057,0.5394,0.3807,0,1.0277,1.0636,1,1
line,fusion_id,3,3,255,230,103,241,252,118,0.8,0.8,0.8,0.8,0.5427,0.5258,0.5212,0.4468,0.5928,0.5593,0,0.4888,0.4885,0.4173,0.5603,0.7473,0,0.9609,1.0262,1,1
line,fusion_id,3,3,223,220,140,249,258,121,0.8,0.8,0.8,0.8,0.8367,0.5034,0.5027,0.4228,0.5849,0.9413,0,0.4911,0.492,0.4214,0.5648,0.8227,0,0.9979,1.0191,1,1
line,fusion_id,3,3,216,235,110,232,252,107,0.8,0.8,0.8,0.8,0.9847,0.4789,0.4811,0.4126,0.5492,0.5793,0,0.4793,0.4808,0.4139,0.5466,0.5413,0,1.0412,1.0417,1,1
line,fusion_id,3,3,259,268,110,259,241,123,0.8,0.8,0.8,0.8,0.576,0.4915,0.4923,0.4269,0.5559,0.802,0,0.518,0.5181,0.4532,0.5817,0.596,0,1.0177,0.9664,1,1
line,fusion_id,3,3,231,247,135,196,249,136,0.8,0.8,0.8,0.8,0.5727,0.4833,0.4807,0.3935,0.5689,0.6653,0,0.4404,0.4445,0.3549,0.5358,0.2233,0,1.0439,1.1239,1,1
line,fusion_id,3,3,220,242,135,249,268,127,0.8,0.8,0.8,0.8,0.918,0.4762,0.4781,0.4033,0.5552,0.5553,0,0.4816,0.483,0.4103,0.5554,0.63,0,1.0481,1.0375,1,1
line,fusion_id,3,3,254,228,102,230,191,124,0.8,0.8,0.8,0.8,0.73,0.527,0.5239,0.4493,0.5964,0.5167,0,0.5463,0.5426,0.4657,0.6173,0.284,0,0.9556,0.9205,1,1
line,fusion_id,3,3,229,249,159,247,234,116,0.8,0.8,0.8,0.8,0.5493,0.4791,0.4801,0.4021,0.5571,0.6093,0,0.5135,0.512,0.4359,0.5893,0.7547,0,1.0441,0.9789,1,1
line,fusion_id,3,3,270,238,121,245,245,105,0.8,0.8,0.8,0.8,0.5687,0.5315,0.5272,0.4557,0.5936,0.442,0,0.5,0.4997,0.4326,0.5667,0.9947,0,0.949,1.003,1,1
line,fusion_id,3,3,225,260,142,219,192,132,0.8,0.8,0.8,0.8,0.232,0.4639,0.4662,0.3935,0.5435,0.3647,0,0.5328,0.53,0.4487,0.6093,0.4353,0,1.0737,0.9444,1,1
line,fusion_id,3,3,182,216,99,225,224,104,0.8,0.8,0.8,0.8,0.3813,0.4573,0.4616,0.3982,0.5255,0.2447,0,0.5011,0.502,0.4341,0.5685,0.9373,0,1.0828,0.9984,1,1
line,fusion_id,3,3,264,256,123,269,230,112,0.8,0.8,0.8,0.8,0.6693,0.5077,0.5074,0.4307,0.5872,0.8733,0,0.5391,0.5315,0.4487,0.6102,0.4333,0,0.9885,0.9415,1,1
line,fusion_id,3,3,267,235,109,222,213,117,0.8,0.8,0.8,0.8,0.6807,0.5319,0.5292,0.4586,0.5952,0.3867,0,0.5103,0.5094,0.4413,0.5804,0.794,0,0.9452,0.9838,1,1
line,fusion_id,3,3,264,250,124,210,230,103,0.8,0.8,0.8,0.8,0.4773,0.5136,0.5127,0.4482,0.5781,0.704,0,0.4773,0.4797,0.4144,0.5478,0.5267,0,0.9769,1.0441,1,1
line,fusion_id,3,3,211,219,115,217,253,140,0.8,0.8,0.8,0.8,0.5073,0.4907,0.495,0.4212,0.5686,0.8993,0,0.4617,0.4614,0.3881,0.5397,0.2907,0,1.013,1.0841,1,1
line,fusion_id,3,3,255,248,117,209,243,116,0.8,0.8,0.8,0.8,0.396,0.507,0.5072,0.4396,0.5736,0.8307,0,0.4624,0.468,0.4022,0.535,0.346,0,0.988,1.0689,1,1
line,fusion_id,3,3,236,221,129,214,263,130,0.8,0.8,0.8,0.8,0.1813,0.5164,0.5152,0.4476,0.5809,0.6253,0,0.4486,0.4518,0.387,0.5145,0.1373,0,0.9721,1.1046,1,1
line,fusion_id,3,3,241,242,113,214,248,149,0.8,0.8,0.8,0.8,0.5407,0.499,0.499,0.4263,0.5697,0.986,0,0.4632,0.4657,0.3917,0.5397,0.3447,0,1.0049,1.0747,1,1
line,fusion_id,3,3,227,256,108,253,213,133,0.8,0.8,0.8,0.8,0.172,0.47,0.4736,0.4015,0.5455,0.442,0,0.5429,0.5431,0.4679,0.6123,0.2433,0,1.0574,0.9194,1,1
line,fusion_id,3,3,224,218,128,239,265,145,0.8,0.8,0.8,0.8,0.532,0.5068,0.5066,0.4335,0.5824,0.8733,0,0.4742,0.4747,0.4036,0.5482,0.4987,0,0.9898,1.0552,1,1
line,fusion_id,3,3,247,262,100,217,247,124,0.8,0.8,0.8,0.8,0.724,0.4853,0.4875,0.4188,0.5564,0.7087,0,0.4677,0.4696,0.3959,0.5418,0.4013,0,1.0279,1.0662,1,1
line,fusion_id,3,3,266,264,119,258,267,133,0.8,0.8,0.8,0.8,0.8467,0.5019,0.5017,0.4354,0.5696,0.9507,0,0.4914,0.4917,0.426,0.5561,0.7893,0,0.9988,1.019,1,1
line,fusion_id,3,3,244,258,107,262,247,101,0.8,0.8,0.8,0.8,0.6147,0.4861,0.4885,0.4214,0.5561,0.742,0,0.5147,0.5123,0.4412,0.5828,0.7233,0,1.0259,0.9781,1,1
line,fusion_id,3,3,254,245,120,240,241,144,0.8,0.8,0.8,0.8,0.8487,0.509,0.5087,0.4426,0.5719,0.778,0,0.499,0.499,0.4312,0.5653,0.984,0,0.9849,1.0044,1,1
line,fusion_id,3,3,251,226,162,246,260,98,0.8,0.8,0.8,0.8,0.4907,0.5262,0.5257,0.4447,0.606,0.5033,0,0.4862,0.4883,0.4147,0.5627,0.756,0,0.9528,1.0267,1,1
line,fusion_id,3,3,221,253,145,258,221,112,0.8,0.8,0.8,0.8,0.1913,0.4662,0.4677,0.3971,0.5408,0.354,0,0.5386,0.534,0.4651,0.6024,0.3233,0,1.0698,0.9362,1,1
line,fusion_id,3,3,257,254,134,280,221,112,0.8,0.8,0.8,0.8,0.2873,0.5029,0.5018,0.4378,0.5675,0.9627,0,0.5589,0.5517,0.4841,0.614,0.1133,0,0.9987,0.903,1,1
line,fusion_id,3,3,244,183,103,225,207,131,0.8,0.8,0.8,0.8,0.368,0.5714,0.5637,0.4953,0.6284,0.0647,0,0.5208,0.5199,0.4501,0.5855,0.5613,0,0.8813,0.9632,1,1
line,fusion_id,3,3,229,244,107,220,243,121,0.8,0.8,0.8,0.8,0.8527,0.4841,0.4863,0.4196,0.554,0.6807,0,0.4752,0.4779,0.4107,0.546,0.5067,0,1.0304,1.0479,1,1
line,fusion_id,3,3,261,238,131,231,200,126,0.8,0.8,0.8,0.8,0.844,0.523,0.5221,0.4502,0.5903,0.528,0,0.536,0.5318,0.4582,0.6004,0.36,0,0.9589,0.9404,1,1
line,fusion_id,3,3,216,227,132,205,262,119,0.8,0.8,0.8,0.8,0.428,0.4876,0.4895,0.4073,0.5705,0.7853,0,0.439,0.4442,0.3693,0.5236,0.1653,0,1.0251,1.1231,1,1
line,fusion_id,3,3,269,194,108,244,239,130,0.8,0.8,0.8,0.8,0.1273,0.581,0.5732,0.5053,0.638,0.036,1,0.5052,0.5052,0.4416,0.568,0.874,0,0.8643,0.9918,1,1
line,fusion_id,3,3,244,244,118,282,241,137,0.8,0.8,0.8,0.8,0.4313,0.5,0.5003,0.4356,0.5644,0.9847,0,0.5392,0.5368,0.4719,0.6005,0.246,0,1.0016,0.9307,1,1
line,fusion_id,3,3,298,214,130,283,234,110,0.8,0.8,0.8,0.8,0.4987,0.582,0.5755,0.5054,0.6427,0.0393,1,0.5474,0.5427,0.47,0.6109,0.216,0,0.8605,0.92,1,1
line,fusion_id,3,3,224,243,110,231,266,125,0.8,0.8,0.8,0.8,0.7547,0.4797,0.4816,0.4124,0.5541,0.6033,0,0.4648,0.4666,0.3969,0.5386,0.3213,0,1.0403,1.0723,1,1
line,fusion_id,3,3,247,250,112,252,251,88,0.8,0.8,0.8,0.8,0.936,0.497,0.4976,0.4328,0.5638,0.938,0,0.501,0.501,0.4341,0.5641,0.9773,0,1.0071,1.0002,1,1
line,fusion_id,3,3,241,250,129,226,254,132,0.8,0.8,0.8,0.8,0.6887,0.4908,0.4911,0.4232,0.563,0.78,0,0.4708,0.4729,0.4055,0.5414,0.4053,0,1.0205,1.0584,1,1
line,fusion_id,3,3,218,268,125,202,234,103,0.8,0.8,0.8,0.8,0.7347,0.4486,0.4518,0.3845,0.5193,0.1667,0,0.4633,0.4675,0.4007,0.5338,0.366,0,1.1048,1.0702,1,1
line,fusion_id,3,3,230,266,138,261,244,115,0.8,0.8,0.8,0.8,0.3333,0.4637,0.463,0.3869,0.5401,0.3507,0,0.5168,0.5158,0.4431,0.5907,0.6613,0,1.0809,0.9715,1,1
line,fusion_id,3,3,231,244,101,198,189,100,0.8,0.8,0.8,0.8,0.668,0.4863,0.4876,0.4192,0.5575,0.7087,0,0.5116,0.5106,0.4398,0.5841,0.766,0,1.0277,0.9817,1,1
line,fusion_id,3,3,194,207,107,210,205,130,0.8,0.8,0.8,0.8,0.754,0.4838,0.4848,0.3968,0.5717,0.7387,0,0.506,0.5045,0.4169,0.5963,0.9113,0,1.0351,0.9951,1,1
line,fusion_id,3,3,259,276,112,260,200,108,0.8,0.8,0.8,0.8,0.252,0.4841,0.4874,0.4055,0.566,0.7507,0,0.5652,0.5542,0.4739,0.6304,0.1827,0,1.0291,0.8993,1,1
line,fusion_id,3,3,222,228,134,211,246,109,0.8,0.8,0.8,0.8,0.596,0.4933,0.4938,0.4114,0.5782,0.8653,0,0.4617,0.465,0.3897,0.5406,0.3493,0,1.0161,1.0762,1,1
line,fusion_id,3,3,216,237,115,249,242,138,0.8,0.8,0.8,0.8,0.5767,0.4768,0.4792,0.4135,0.5487,0.524,0,0.5071,0.5058,0.4385,0.5708,0.8647,0,1.0451,0.9907,1,1
line,fusion_id,3,3,260,284,116,210,266,128,0.8,0.8,0.8,0.8,0.514,0.4779,0.4788,0.4099,0.545,0.5347,0,0.4412,0.4466,0.3756,0.52,0.1513,0,1.0461,1.1169,1,1
line,fusion_id,3,3,235,272,122,270,287,96,0.8,0.8,0.8,0.8,0.6607,0.4635,0.4669,0.4003,0.5352,0.3433,0,0.4847,0.4867,0.4217,0.552,0.6833,0,1.0715,1.0293,1,1
line,fusion_id,3,3,272,226,124,263,223,124,0.8,0.8,0.8,0.8,0.9153,0.5462,0.543,0.4756,0.6111,0.2073,0,0.5412,0.5388,0.4737,0.6039,0.2287,0,0.9192,0.9269,1,1
line,fusion_id,3,3,245,201,125,242,235,129,0.8,0.8,0.8,0.8,0.392,0.5493,0.5453,0.478,0.6069,0.1653,0,0.5073,0.5068,0.4397,0.5708,0.8307,0,0.9149,0.9885,1,1
line,fusion_id,3,3,251,277,92,212,251,88,0.8,0.8,0.8,0.8,0.8147,0.4754,0.4782,0.4008,0.5521,0.5687,0,0.4579,0.4651,0.3899,0.5432,0.3793,0,1.0481,1.0763,1,1
line,fusion_id,3,3,244,235,118,220,228,132,0.8,0.8,0.8,0.8,0.7653,0.5094,0.5072,0.4346,0.5761,0.8327,0,0.4911,0.4911,0.4139,0.5664,0.8207,0,0.9882,1.0213,1,1
line,fusion_id,3,3,232,241,107,246,206,102,0.8,0.8,0.8,0.8,0.316,0.4905,0.4904,0.4213,0.5579,0.7827,0,0.5442,0.5388,0.4693,0.6079,0.264,0,1.022,0.9272,1,1
line,fusion_id,3,3,256,264,98,265,261,125,0.8,0.8,0.8,0.8,0.8487,0.4923,0.4935,0.4311,0.556,0.8393,0,0.5038,0.5028,0.4359,0.5703,0.95,0,1.0153,0.9966,1,1
line,fusion_id,3,3,239,237,118,270,242,147,0.8,0.8,0.8,0.8,0.636,0.5021,0.5028,0.4282,0.5761,0.9167,0,0.5273,0.5255,0.4531,0.5965,0.4653,0,0.9971,0.9525,1,1
line,fusion_id,3,3,230,237,127,260,197,104,0.8,0.8,0.8,0.8,0.1787,0.4925,0.4924,0.4222,0.5609,0.824,0,0.5689,0.5606,0.4905,0.6261,0.084,0,1.018,0.8869,1,1
line,fusion_id,3,3,239,238,126,254,310,110,0.8,0.8,0.8,0.8,0.38,0.501,0.501,0.4261,0.5744,0.9627,0,0.4504,0.4553,0.3875,0.5244,0.2033,0,1.001,1.097,1,1
line,fusion_id,3,3,255,239,110,226,258,122,0.8,0.8,0.8,0.8,0.4107,0.5162,0.5128,0.4336,0.5887,0.7213,0,0.4669,0.4695,0.3959,0.5435,0.414,0,0.9775,1.0665,1,1
line,fusion_id,3,3,231,251,105,212,213,128,0.8,0.8,0.8,0.8,0.7047,0.4793,0.4792,0.4103,0.5455,0.5627,0,0.4988,0.4984,0.422,0.5731,0.9733,0,1.0453,1.0062,1,1
