comparison,FEATURE_ID,c1_num_reps,c2_num_reps,counts_c1_g1,counts_c1_g2,counts_c1_both,counts_c2_g1,counts_c2_g2,counts_c2_both,prior_c1_g1,prior_c1_g2,prior_c2_g1,prior_c2_g2,H3_independence_Bayes_evidence,probofsameAI,g1_c1_sampleprop,g1_c1_theta,g1_c1_q025,g1_c1_q975,g1_c1_Bayes_evidence,g1_c1_AI_decision,g1_c2_sampleprop,g1_c2_theta,g1_c2_q025,g1_c2_q975,g1_c2_Bayes_evidence,g1_c2_AI_decision,alpha1_postmean,alpha2_postmean,sigma_alpha_mean,sigma_alpha_0.5,sigma_alpha_0.95,c1_flag_analyze,c2_flag_analyze
line,fusion_id,3,3,228,267,129,232,261,110,0.8,0.8,0.8,0.8,0.950666666666667,0.951828679094472,0.4606,0.4642,0.4158,0.5126,0.1433,0,0.4706,0.465,0.4185,0.5116,0.152,0,1.0759,1.0741,0.790964,0.650072,1.954677,1,1
line,fusion_id,3,3,246,236,83,297,208,125,0.8,0.8,0.8,0.8,0.772666666666667,0.952298490891577,0.5104,0.546,0.4836,0.6047,0.1393,0,0.5881,0.5504,0.4884,0.6096,0.108,0,0.9133,0.9053,0.789342,0.656358,1.989198,1,1
line,fusion_id,3,3,251,234,137,249,222,144,0.8,0.8,0.8,0.8,0.995333333333333,0.95200175191246,0.5175,0.5244,0.4548,0.5908,0.4607,0,0.5287,0.5244,0.4543,0.592,0.466,0,0.9544,0.9544,0.801154,0.69572,1.904204,1,1
line,fusion_id,3,3,258,241,127,228,256,111,0.8,0.8,0.8,0.8,0.821333333333333,0.951689458105009,0.517,0.4965,0.4422,0.5511,0.8787,0,0.4711,0.4938,0.4405,0.5472,0.804,0,1.0085,1.014,0.797487,0.669456,1.901246,1,1
line,fusion_id,3,3,236,224,110,228,223,139,0.8,0.8,0.8,0.8,0.96,0.951901035768131,0.513,0.5121,0.4601,0.5643,0.638,0,0.5055,0.5114,0.4587,0.5642,0.6673,0,0.9774,0.9789,0.817117,0.673479,1.973533,1,1
line,fusion_id,3,3,230,265,129,251,207,119,0.8,0.8,0.8,0.8,0.689333333333333,0.950742247048675,0.4646,0.5028,0.4487,0.5583,0.9253,0,0.548,0.5092,0.4563,0.5653,0.7673,0,0.996,0.9833,0.789535,0.648054,1.964254,1,1
line,fusion_id,3,3,195,244,145,233,247,128,0.8,0.8,0.8,0.8,0.832,0.950206575405388,0.4442,0.4647,0.4063,0.5256,0.2347,0,0.4854,0.4674,0.4101,0.5274,0.2773,0,1.0756,1.0696,0.804854,0.699092,1.922301,1,1
line,fusion_id,3,3,219,233,125,232,233,117,0.8,0.8,0.8,0.8,0.954,0.950978966064228,0.4845,0.4913,0.4372,0.5481,0.7307,0,0.4989,0.4923,0.4376,0.5488,0.76,0,1.0191,1.0172,0.811653,0.706697,1.916691,1,1
line,fusion_id,3,3,260,237,146,195,240,136,0.8,0.8,0.8,0.8,0.751333333333333,0.952256426071248,0.5231,0.4894,0.4274,0.5499,0.722,0,0.4483,0.485,0.4222,0.5446,0.6287,0,1.0235,1.0325,0.819653,0.688865,1.944037,1,1
line,fusion_id,3,3,272,226,105,219,206,126,0.8,0.8,0.8,0.8,0.897333333333333,0.952109923276576,0.5462,0.5318,0.472,0.593,0.2773,0,0.5153,0.53,0.4709,0.592,0.3007,0,0.9399,0.9432,0.797811,0.646132,1.980237,1,1
line,fusion_id,3,3,252,232,124,220,273,141,0.8,0.8,0.8,0.8,0.702,0.950629768927009,0.5207,0.4868,0.4325,0.544,0.5947,0,0.4462,0.4808,0.4236,0.5367,0.4607,0,1.0284,1.0408,0.796465,0.66136,2.001992,1,1
line,fusion_id,3,3,284,277,126,218,196,126,0.8,0.8,0.8,0.8,0.930666666666667,0.951918018120886,0.5062,0.5141,0.4516,0.5742,0.626,0,0.5266,0.5154,0.4506,0.577,0.5867,0,0.9739,0.9715,0.798451,0.664577,2.031593,1,1
line,fusion_id,3,3,232,229,108,261,285,109,0.8,0.8,0.8,0.8,0.920666666666667,0.952545674278213,0.5033,0.4905,0.4384,0.5422,0.7173,0,0.478,0.4891,0.4388,0.5408,0.674,0,1.0207,1.0235,0.786662,0.648949,1.960021,1,1
line,fusion_id,3,3,249,208,117,233,255,104,0.8,0.8,0.8,0.8,0.724,0.952398784617849,0.5449,0.5123,0.4619,0.5626,0.6073,0,0.4775,0.5079,0.4571,0.5573,0.7633,0,0.9768,0.9856,0.800697,0.701177,1.895285,1,1
line,fusion_id,3,3,228,201,125,193,199,95,0.8,0.8,0.8,0.8,0.863333333333333,0.951403349598392,0.5315,0.5127,0.458,0.5704,0.65,0,0.4923,0.5107,0.4553,0.5659,0.7133,0,0.9765,0.9804,0.819951,0.697522,1.963615,1,1
line,fusion_id,3,3,225,305,114,229,225,113,0.8,0.8,0.8,0.8,0.661333333333333,0.950606928720816,0.4245,0.4605,0.4074,0.5108,0.1273,0,0.5044,0.4674,0.416,0.5182,0.2053,0,1.0842,1.0693,0.811023,0.682733,1.964283,1,1
line,fusion_id,3,3,296,246,126,253,254,119,0.8,0.8,0.8,0.8,0.800666666666667,0.952202536141697,0.5461,0.5239,0.4734,0.5758,0.3553,0,0.499,0.5208,0.4689,0.5722,0.4213,0,0.9545,0.9605,0.780705,0.642149,1.964714,1,1
line,fusion_id,3,3,212,256,106,217,297,122,0.8,0.8,0.8,0.8,0.904,0.951876395338121,0.453,0.4381,0.3854,0.494,0.032,1,0.4222,0.4362,0.3813,0.491,0.0273,1,1.1347,1.1391,0.802161,0.68359,1.938066,1,1
line,fusion_id,3,3,275,251,108,225,197,106,0.8,0.8,0.8,0.8,0.967333333333333,0.953006017117942,0.5228,0.5258,0.4698,0.5822,0.3533,0,0.5332,0.5264,0.4715,0.5822,0.3473,0,0.9509,0.9498,0.796399,0.662255,1.974687,1,1
line,fusion_id,3,3,251,223,127,268,235,134,0.8,0.8,0.8,0.8,0.98,0.951309390985984,0.5295,0.5317,0.4814,0.5818,0.2047,0,0.5328,0.5321,0.4793,0.5817,0.2067,0,0.9395,0.9388,0.805895,0.679906,1.931884,1,1
line,fusion_id,3,3,222,207,86,221,259,124,0.8,0.8,0.8,0.8,0.827333333333333,0.950195490998175,0.5175,0.4903,0.4257,0.5515,0.7373,0,0.4604,0.4866,0.4252,0.5494,0.64,0,1.0217,1.0293,0.80168,0.660804,1.995478,1,1
line,fusion_id,3,3,241,239,119,270,205,135,0.8,0.8,0.8,0.8,0.730666666666667,0.950606633010466,0.5021,0.5303,0.4741,0.5822,0.2527,0,0.5684,0.5362,0.4815,0.5918,0.1793,0,0.9424,0.9313,0.806592,0.709901,1.905532,1,1
line,fusion_id,3,3,242,262,104,238,282,108,0.8,0.8,0.8,0.8,0.883333333333333,0.951102418497944,0.4802,0.4711,0.4236,0.5195,0.2353,0,0.4577,0.4693,0.4204,0.5176,0.212,0,1.061,1.0649,0.792417,0.643492,1.966841,1,1
line,fusion_id,3,3,227,232,100,225,228,133,0.8,0.8,0.8,0.8,0.988,0.951797379319761,0.4946,0.4947,0.4286,0.5632,0.8607,0,0.4967,0.4944,0.4259,0.5617,0.8733,0,1.0131,1.0137,0.779625,0.638733,1.951041,1,1
line,fusion_id,3,3,235,233,137,221,228,120,0.8,0.8,0.8,0.8,0.964,0.952503152790252,0.5021,0.498,0.4467,0.5492,0.9427,0,0.4922,0.4976,0.4452,0.5492,0.9213,0,1.0054,1.0063,0.805734,0.653652,2.047711,1,1
line,fusion_id,3,3,246,198,122,273,260,96,0.8,0.8,0.8,0.8,0.875333333333333,0.952383272755232,0.5541,0.5335,0.4736,0.5887,0.2293,0,0.5122,0.5313,0.472,0.5869,0.2427,0,0.9365,0.9406,0.800768,0.65997,1.971542,1,1
line,fusion_id,3,3,248,242,117,283,209,135,0.8,0.8,0.8,0.8,0.705333333333333,0.950569422300974,0.5061,0.5348,0.4854,0.5828,0.1487,0,0.5752,0.5408,0.4917,0.5911,0.092,0,0.9336,0.9224,0.792053,0.678067,1.915824,1,1
line,fusion_id,3,3,232,224,88,236,194,118,0.8,0.8,0.8,0.8,0.85,0.95344191582247,0.5088,0.5257,0.4753,0.5761,0.3113,0,0.5488,0.5278,0.4758,0.5784,0.2773,0,0.951,0.9471,0.816075,0.701253,1.961889,1,1
line,fusion_id,3,3,244,190,117,230,235,114,0.8,0.8,0.8,0.8,0.682666666666667,0.951159784630888,0.5622,0.5292,0.4778,0.5796,0.2567,0,0.4946,0.5237,0.4743,0.5742,0.3747,0,0.9444,0.9549,0.804702,0.678076,1.997548,1,1
line,fusion_id,3,3,235,210,110,241,217,126,0.8,0.8,0.8,0.8,0.994666666666667,0.952375250257056,0.5281,0.5252,0.4692,0.582,0.3667,0,0.5262,0.5253,0.4673,0.5834,0.3767,0,0.9523,0.9521,0.801106,0.681381,1.911586,1,1
line,fusion_id,3,3,268,280,108,223,271,131,0.8,0.8,0.8,0.8,0.836666666666667,0.95161196017477,0.4891,0.4724,0.4209,0.524,0.2753,0,0.4514,0.4699,0.4185,0.5218,0.2587,0,1.0585,1.0638,0.805098,0.690924,1.943574,1,1
line,fusion_id,3,3,209,281,131,281,238,103,0.8,0.8,0.8,0.8,0.695333333333333,0.950699599119398,0.4265,0.4827,0.4187,0.5482,0.5753,0,0.5414,0.4877,0.4245,0.5517,0.678,0,1.0376,1.0271,0.810151,0.676739,2.008717,1,1
line,fusion_id,3,3,236,239,124,242,251,130,0.8,0.8,0.8,0.8,0.970666666666667,0.952656156249173,0.4968,0.4932,0.4389,0.5455,0.8213,0,0.4909,0.4927,0.4379,0.5444,0.7913,0,1.0151,1.0163,0.796145,0.686206,1.876501,1,1
line,fusion_id,3,3,241,275,116,280,262,119,0.8,0.8,0.8,0.8,0.769333333333333,0.952246834086827,0.4671,0.4914,0.4412,0.5398,0.7287,0,0.5166,0.4948,0.4457,0.5434,0.85,0,1.0187,1.0118,0.814288,0.686176,2.006428,1,1
line,fusion_id,3,3,239,240,107,267,250,132,0.8,0.8,0.8,0.8,0.929333333333333,0.951034873492614,0.499,0.5067,0.4503,0.561,0.8027,0,0.5164,0.5079,0.4529,0.5645,0.7693,0,0.9883,0.9859,0.802054,0.668131,1.941017,1,1
line,fusion_id,3,3,276,194,114,218,254,134,0.8,0.8,0.8,0.8,0.600666666666667,0.951209239044505,0.5872,0.5289,0.4677,0.5902,0.3287,0,0.4619,0.52,0.4559,0.5792,0.494,0,0.9455,0.9625,0.799594,0.661535,1.980143,1,1
line,fusion_id,3,3,214,249,117,197,213,129,0.8,0.8,0.8,0.8,0.936666666666667,0.952632176923,0.4622,0.4713,0.4184,0.5249,0.2787,0,0.4805,0.4724,0.4186,0.5238,0.3007,0,1.0608,1.0585,0.796805,0.689579,1.949546,1,1
line,fusion_id,3,3,239,297,125,194,249,123,0.8,0.8,0.8,0.8,0.974666666666667,0.951580022925849,0.4459,0.4434,0.3956,0.4908,0.0227,1,0.4379,0.4431,0.3945,0.4918,0.0233,1,1.1222,1.1229,0.804464,0.698208,1.957247,1,1
line,fusion_id,3,3,251,262,126,274,255,117,0.8,0.8,0.8,0.8,0.906,0.951620102105406,0.4893,0.5019,0.45,0.5546,0.9247,0,0.518,0.504,0.4525,0.5581,0.8827,0,0.9976,0.9935,0.818111,0.681252,2.03155,1,1
line,fusion_id,3,3,211,268,123,223,241,113,0.8,0.8,0.8,0.8,0.804666666666667,0.952308549792726,0.4405,0.4602,0.4116,0.5087,0.1007,0,0.4806,0.4631,0.413,0.5111,0.1327,0,1.0846,1.0783,0.814604,0.689377,1.979952,1,1
line,fusion_id,3,3,189,287,96,202,216,112,0.8,0.8,0.8,0.8,0.688,0.951629891619485,0.3971,0.435,0.3844,0.4883,0.018,1,0.4833,0.4404,0.3914,0.493,0.0347,1,1.1417,1.1293,0.823671,0.712507,2.005509,1,1
line,fusion_id,3,3,224,276,128,224,247,121,0.8,0.8,0.8,0.8,0.888,0.951590950899485,0.448,0.4584,0.4128,0.5048,0.0787,0,0.4756,0.4607,0.4141,0.5075,0.0953,0,1.0884,1.0835,0.814045,0.696461,1.958452,1,1
line,fusion_id,3,3,234,213,136,267,237,126,0.8,0.8,0.8,0.8,0.980666666666667,0.953262074634342,0.5235,0.5259,0.4782,0.5749,0.2947,0,0.5298,0.5262,0.4782,0.5752,0.2853,0,0.9506,0.95,0.818352,0.691733,1.983205,1,1
line,fusion_id,3,3,223,236,141,190,238,125,0.8,0.8,0.8,0.8,0.850666666666667,0.952030846431159,0.4858,0.4652,0.409,0.5188,0.212,0,0.4439,0.4627,0.4053,0.5188,0.168,0,1.0743,1.0796,0.818293,0.710537,1.975703,1,1
line,fusion_id,3,3,227,242,120,280,226,127,0.8,0.8,0.8,0.8,0.728666666666667,0.950763530377998,0.484,0.516,0.461,0.5693,0.548,0,0.5534,0.5224,0.4686,0.5779,0.4093,0,0.9699,0.9575,0.798849,0.677762,1.955221,1,1
line,fusion_id,3,3,273,264,145,221,245,107,0.8,0.8,0.8,0.8,0.855333333333333,0.952308894022144,0.5084,0.4936,0.442,0.5444,0.808,0,0.4742,0.4913,0.4393,0.5412,0.7453,0,1.0143,1.019,0.811064,0.712087,1.909146,1,1
line,fusion_id,3,3,234,196,126,200,249,112,0.8,0.8,0.8,0.8,0.656,0.951846018550833,0.5442,0.4971,0.4404,0.5528,0.916,0,0.4454,0.4906,0.4338,0.5448,0.758,0,1.0074,1.0207,0.798718,0.65535,1.995377,1,1
line,fusion_id,3,3,259,213,97,240,257,147,0.8,0.8,0.8,0.8,0.768666666666667,0.951678185449577,0.5487,0.5177,0.4643,0.576,0.5367,0,0.4829,0.514,0.4592,0.5705,0.6207,0,0.9667,0.974,0.793334,0.692812,1.894867,1,1
line,fusion_id,3,3,220,203,115,255,256,118,0.8,0.8,0.8,0.8,0.918,0.95148298011144,0.5201,0.5095,0.4583,0.5605,0.706,0,0.499,0.508,0.4569,0.5588,0.7433,0,0.9825,0.9854,0.795251,0.657898,1.993831,1,1
line,fusion_id,3,3,215,217,128,237,220,138,0.8,0.8,0.8,0.8,0.988,0.952442464250755,0.4977,0.5053,0.4447,0.5635,0.86,0,0.5186,0.5058,0.4482,0.5645,0.8507,0,0.9912,0.9903,0.827415,0.702743,1.978203,1,1
line,fusion_id,3,3,258,246,99,234,246,135,0.8,0.8,0.8,0.8,0.918,0.951465976424132,0.5119,0.5025,0.4514,0.5558,0.922,0,0.4875,0.5009,0.449,0.5538,0.9753,0,0.9964,0.9997,0.792231,0.663287,1.962067,1,1
line,fusion_id,3,3,280,258,137,248,230,120,0.8,0.8,0.8,0.8,0.999333333333333,0.952318457043841,0.5204,0.5198,0.4724,0.5683,0.402,0,0.5188,0.5196,0.4717,0.5695,0.3973,0,0.9622,0.9625,0.795363,0.68716,1.935879,1,1
line,fusion_id,3,3,234,289,146,279,243,122,0.8,0.8,0.8,0.8,0.668666666666667,0.951836162079289,0.4474,0.488,0.4348,0.5418,0.6453,0,0.5345,0.4934,0.4386,0.5476,0.8087,0,1.0258,1.0148,0.804531,0.674945,1.957946,1,1
line,fusion_id,3,3,201,233,124,225,238,105,0.8,0.8,0.8,0.8,0.896666666666667,0.950722930637575,0.4631,0.4752,0.4123,0.538,0.4113,0,0.486,0.4771,0.4132,0.5393,0.4307,0,1.0532,1.0492,0.794998,0.695274,1.888934,1,1
line,fusion_id,3,3,242,257,114,246,222,108,0.8,0.8,0.8,0.8,0.87,0.951947686280209,0.485,0.5023,0.4482,0.5585,0.9347,0,0.5256,0.5044,0.4509,0.5597,0.8713,0,0.9969,0.9928,0.805187,0.68235,1.97209,1,1
line,fusion_id,3,3,224,236,148,220,234,147,0.8,0.8,0.8,0.8,0.997333333333333,0.95245296086772,0.487,0.4828,0.4064,0.5605,0.6293,0,0.4846,0.4827,0.4081,0.5574,0.646,0,1.0384,1.0387,0.811243,0.702649,1.943269,1,1
line,fusion_id,3,3,289,262,103,251,213,109,0.8,0.8,0.8,0.8,0.948666666666667,0.951389509425131,0.5245,0.5311,0.4697,0.5912,0.3027,0,0.5409,0.5318,0.4713,0.5927,0.3053,0,0.9412,0.9399,0.794734,0.662629,1.995415,1,1
line,fusion_id,3,3,202,251,117,220,264,126,0.8,0.8,0.8,0.8,0.970666666666667,0.950821059758932,0.4459,0.4514,0.4003,0.5025,0.056,0,0.4545,0.4518,0.4009,0.5024,0.0633,0,1.1042,1.1034,0.806381,0.674618,1.939842,1,1
line,fusion_id,3,3,200,286,98,187,274,130,0.8,0.8,0.8,0.8,0.928666666666667,0.950300930702591,0.4115,0.4114,0.3551,0.4692,0.004,1,0.4056,0.4098,0.3527,0.4659,0.0027,1,1.199,1.203,0.820002,0.728594,1.955129,1,1
line,fusion_id,3,3,249,237,129,226,279,113,0.8,0.8,0.8,0.8,0.799333333333333,0.952199705426653,0.5123,0.4845,0.4204,0.547,0.6107,0,0.4475,0.4812,0.4176,0.5423,0.542,0,1.0337,1.0406,0.803312,0.683007,1.954777,1,1
line,fusion_id,3,3,212,253,155,269,214,112,0.8,0.8,0.8,0.8,0.665333333333333,0.951086196028092,0.4559,0.5046,0.4369,0.5679,0.8753,0,0.5569,0.5122,0.4482,0.5766,0.7093,0,0.993,0.9778,0.795885,0.676817,1.908306,1,1
line,fusion_id,3,3,256,238,107,230,198,108,0.8,0.8,0.8,0.8,0.929333333333333,0.952304077958316,0.5182,0.5253,0.4707,0.5785,0.3447,0,0.5374,0.5262,0.4724,0.5795,0.324,0,0.9519,0.9502,0.786101,0.673754,1.928776,1,1
line,fusion_id,3,3,265,268,118,241,239,126,0.8,0.8,0.8,0.8,0.957333333333333,0.952152497165939,0.4972,0.4996,0.4473,0.5525,0.994,0,0.5021,0.4999,0.4463,0.5507,0.9973,0,1.0023,1.0017,0.813192,0.691234,1.914904,1,1
line,fusion_id,3,3,227,242,125,218,245,124,0.8,0.8,0.8,0.8,0.939333333333333,0.95360517393127,0.484,0.4769,0.4231,0.5285,0.3553,0,0.4708,0.4758,0.4226,0.5279,0.3493,0,1.049,1.0513,0.823978,0.723245,1.931859,1,1
line,fusion_id,3,3,248,276,129,275,228,111,0.8,0.8,0.8,0.8,0.779333333333333,0.952557497193901,0.4733,0.5064,0.4492,0.5644,0.82,0,0.5467,0.5109,0.4535,0.5695,0.7153,0,0.989,0.9801,0.7835,0.635632,2.014318,1,1
line,fusion_id,3,3,229,243,151,210,282,112,0.8,0.8,0.8,0.8,0.808666666666667,0.951838514461785,0.4852,0.4581,0.3999,0.5144,0.1367,0,0.4268,0.455,0.3986,0.515,0.1253,0,1.0899,1.0966,0.779966,0.655235,1.99664,1,1
line,fusion_id,3,3,202,280,149,234,313,121,0.8,0.8,0.8,0.8,0.98,0.9532899690574,0.4191,0.4239,0.375,0.4735,0.006,1,0.4278,0.4243,0.3745,0.4736,0.0067,1,1.1678,1.167,0.818857,0.694116,1.955772,1,1
line,fusion_id,3,3,245,260,131,252,212,140,0.8,0.8,0.8,0.8,0.76,0.949368315499545,0.4851,0.5095,0.4555,0.5622,0.708,0,0.5431,0.5148,0.4602,0.5716,0.5773,0,0.9826,0.9723,0.791502,0.674485,1.896293,1,1
line,fusion_id,3,3,277,200,123,245,284,114,0.8,0.8,0.8,0.8,0.534,0.950211831951809,0.5807,0.5262,0.467,0.5969,0.3953,0,0.4631,0.5114,0.4447,0.5684,0.6733,0,0.9507,0.9794,0.78627,0.655032,1.950932,1,1
line,fusion_id,3,3,225,226,115,252,239,155,0.8,0.8,0.8,0.8,0.943333333333333,0.952056487065848,0.4989,0.5053,0.4547,0.5569,0.8233,0,0.5132,0.5064,0.4542,0.5566,0.82,0,0.9907,0.9887,0.793159,0.660662,1.983585,1,1
line,fusion_id,3,3,246,268,142,210,258,111,0.8,0.8,0.8,0.8,0.872,0.950202987677897,0.4786,0.4643,0.4135,0.5159,0.17,0,0.4487,0.4623,0.4097,0.5128,0.1453,0,1.0757,1.0803,0.795125,0.68387,1.939296,1,1
line,fusion_id,3,3,228,231,116,234,245,98,0.8,0.8,0.8,0.8,0.939333333333333,0.951721784370433,0.4967,0.4927,0.4402,0.5451,0.7487,0,0.4885,0.4918,0.4402,0.5448,0.732,0,1.0162,1.0179,0.819217,0.681908,2.030166,1,1
line,fusion_id,3,3,250,245,117,203,259,139,0.8,0.8,0.8,0.8,0.762,0.950647523985336,0.5051,0.4766,0.4202,0.5327,0.3947,0,0.4394,0.4706,0.4103,0.5242,0.2993,0,1.0499,1.0627,0.804072,0.678638,1.962074,1,1
line,fusion_id,3,3,223,233,120,210,269,137,0.8,0.8,0.8,0.8,0.799333333333333,0.951763430158676,0.489,0.4647,0.4096,0.5224,0.2013,0,0.4384,0.4612,0.4061,0.5189,0.178,0,1.0753,1.0829,0.800603,0.678941,1.997626,1,1
line,fusion_id,3,3,197,206,105,269,286,109,0.8,0.8,0.8,0.8,0.988666666666667,0.951831506451477,0.4888,0.4849,0.4337,0.5367,0.5547,0,0.4847,0.4851,0.4348,0.5371,0.5493,0,1.0323,1.0318,0.802834,0.672583,1.940571,1,1
line,fusion_id,3,3,235,179,119,268,253,111,0.8,0.8,0.8,0.8,0.797333333333333,0.95102889239723,0.5676,0.5412,0.4862,0.5977,0.148,0,0.5144,0.5375,0.4826,0.5929,0.1887,0,0.9219,0.9289,0.799905,0.680808,1.953032,1,1
line,fusion_id,3,3,210,234,110,236,193,131,0.8,0.8,0.8,0.8,0.812,0.948864158780408,0.473,0.5098,0.4323,0.5869,0.798,0,0.5501,0.5147,0.4388,0.591,0.7073,0,0.9835,0.9738,0.786948,0.672018,1.931578,1,1
line,fusion_id,3,3,265,230,99,232,230,109,0.8,0.8,0.8,0.8,0.852,0.951171124531636,0.5354,0.5199,0.4695,0.5714,0.4273,0,0.5022,0.5172,0.467,0.5662,0.4887,0,0.9621,0.9673,0.801207,0.675571,1.919677,1,1
line,fusion_id,3,3,234,209,136,285,266,140,0.8,0.8,0.8,0.8,0.934666666666667,0.952793296355316,0.5282,0.5203,0.4561,0.5791,0.496,0,0.5172,0.5195,0.4572,0.5785,0.5193,0,0.962,0.9635,0.792571,0.651535,2.027709,1,1
line,fusion_id,3,3,238,255,123,267,233,122,0.8,0.8,0.8,0.8,0.803333333333333,0.951843386050279,0.4828,0.5058,0.459,0.5561,0.834,0,0.534,0.5097,0.4625,0.5602,0.704,0,0.9896,0.9819,0.81434,0.690297,1.940955,1,1
line,fusion_id,3,3,266,235,103,231,206,127,0.8,0.8,0.8,0.8,0.993333333333333,0.95002843526045,0.5309,0.5291,0.4741,0.5855,0.2953,0,0.5286,0.529,0.4726,0.5868,0.306,0,0.9448,0.945,0.811104,0.692627,1.966621,1,1
line,fusion_id,3,3,215,231,126,247,223,155,0.8,0.8,0.8,0.8,0.809333333333333,0.951413585722502,0.4821,0.5028,0.4455,0.5633,0.9253,0,0.5255,0.5073,0.4506,0.5682,0.8013,0,0.9961,0.9871,0.79151,0.658364,1.978359,1,1
line,fusion_id,3,3,252,267,134,255,250,127,0.8,0.8,0.8,0.8,0.923333333333333,0.951505337243546,0.4855,0.4949,0.4412,0.5483,0.8453,0,0.505,0.4964,0.4436,0.5496,0.8907,0,1.0116,1.0086,0.806901,0.694919,1.987335,1,1
line,fusion_id,3,3,228,224,118,243,239,123,0.8,0.8,0.8,0.8,0.999333333333333,0.950614160176644,0.5044,0.5043,0.4503,0.559,0.884,0,0.5041,0.5041,0.4524,0.5583,0.87,0,0.9929,0.9933,0.831304,0.719406,2.013283,1,1
line,fusion_id,3,3,223,178,132,276,230,105,0.8,0.8,0.8,0.8,0.99,0.952600504526171,0.5561,0.5486,0.4862,0.6078,0.118,0,0.5455,0.5484,0.4874,0.6061,0.114,0,0.9085,0.9089,0.829597,0.708417,1.943245,1,1
line,fusion_id,3,3,220,221,118,229,232,102,0.8,0.8,0.8,0.8,0.964,0.951214033099589,0.4989,0.4992,0.4419,0.5548,0.9927,0,0.4967,0.4994,0.4417,0.5547,0.972,0,1.0035,1.003,0.79748,0.663218,1.980735,1,1
line,fusion_id,3,3,251,225,121,249,207,108,0.8,0.8,0.8,0.8,0.912666666666667,0.952702099034276,0.5273,0.5357,0.4881,0.5844,0.1347,0,0.5461,0.537,0.4889,0.5856,0.1273,0,0.9319,0.9295,0.825295,0.713292,1.939844,1,1
line,fusion_id,3,3,210,201,153,212,268,111,0.8,0.8,0.8,0.8,0.815333333333333,0.952156166640257,0.5109,0.472,0.4042,0.5351,0.3973,0,0.4417,0.4686,0.4031,0.5311,0.3453,0,1.0602,1.0675,0.786487,0.662066,1.93749,1,1
line,fusion_id,3,3,288,238,121,206,309,109,0.8,0.8,0.8,0.8,0.412666666666667,0.939871749579687,0.5475,0.4967,0.4272,0.5897,0.816,0,0.4,0.4533,0.3655,0.523,0.218,0,1.0101,1.1029,0.728006,0.591757,1.846354,1,1
line,fusion_id,3,3,255,221,113,262,271,140,0.8,0.8,0.8,0.8,0.893333333333333,0.952399860729385,0.5357,0.5156,0.4574,0.5738,0.596,0,0.4916,0.5139,0.4571,0.5727,0.6427,0,0.9709,0.9742,0.809275,0.687533,1.98561,1,1
line,fusion_id,3,3,230,251,113,234,262,129,0.8,0.8,0.8,0.8,0.996,0.950451555873972,0.4782,0.4727,0.4187,0.5276,0.33,0,0.4718,0.4725,0.4185,0.5256,0.32,0,1.0579,1.0584,0.79273,0.662951,1.995215,1,1
line,fusion_id,3,3,222,237,122,231,245,96,0.8,0.8,0.8,0.8,0.998,0.951345302101138,0.4837,0.4844,0.4363,0.5334,0.5167,0,0.4853,0.4845,0.4377,0.5323,0.496,0,1.0331,1.0327,0.796295,0.670215,1.934272,1,1
line,fusion_id,3,3,228,216,141,241,279,129,0.8,0.8,0.8,0.8,0.834,0.952694404633577,0.5135,0.4887,0.4278,0.5512,0.7093,0,0.4635,0.486,0.4256,0.5476,0.6347,0,1.0249,1.0305,0.797469,0.661995,1.980775,1,1
line,fusion_id,3,3,250,240,115,239,260,135,0.8,0.8,0.8,0.8,0.84,0.951642251745989,0.5102,0.4952,0.4427,0.546,0.8493,0,0.479,0.4931,0.4424,0.5454,0.7973,0,1.0112,1.0154,0.810219,0.67852,1.998219,1,1
line,fusion_id,3,3,210,184,146,242,265,118,0.8,0.8,0.8,0.8,0.865333333333333,0.951403078956536,0.533,0.5048,0.4362,0.5759,0.8973,0,0.4773,0.5021,0.4363,0.5701,0.9687,0,0.9928,0.9981,0.787489,0.648977,1.961488,1,1
line,fusion_id,3,3,218,247,127,260,275,123,0.8,0.8,0.8,0.8,0.946666666666667,0.952697778906802,0.4688,0.4769,0.4225,0.5306,0.382,0,0.486,0.4776,0.4222,0.533,0.3853,0,1.049,1.0477,0.822305,0.718351,1.917907,1,1
line,fusion_id,3,3,266,238,110,202,226,100,0.8,0.8,0.8,0.8,0.832,0.952762050323089,0.5278,0.5035,0.4515,0.5554,0.8907,0,0.472,0.5004,0.4475,0.551,0.9773,0,0.9944,1.0006,0.794447,0.680259,1.923579,1,1
line,fusion_id,3,3,231,266,120,218,226,120,0.8,0.8,0.8,0.8,0.905333333333333,0.951302831592609,0.4648,0.4771,0.4265,0.5279,0.372,0,0.491,0.4787,0.4283,0.5293,0.428,0,1.0484,1.0451,0.802459,0.674072,1.988848,1,1
line,fusion_id,3,3,246,262,121,236,218,122,0.8,0.8,0.8,0.8,0.85,0.950567501984501,0.4843,0.5015,0.4445,0.5561,0.954,0,0.5198,0.5036,0.448,0.5588,0.902,0,0.9987,0.9944,0.822715,0.690633,1.995308,1,1
line,fusion_id,3,3,231,176,135,209,266,123,0.8,0.8,0.8,0.8,0.690666666666667,0.94929759584997,0.5676,0.504,0.432,0.5841,0.9413,0,0.44,0.4934,0.4162,0.565,0.8613,0,0.9948,1.0161,0.782277,0.658974,1.914749,1,1
